"PC","Variance"
1176,2.08145641707174e-05
1177,2.07779912902535e-05
1178,2.06585985622537e-05
1179,2.06126916944338e-05
1180,2.05154776212082e-05
1181,2.04261756260074e-05
1182,2.03108023916602e-05
1183,2.02022528156461e-05
1184,2.01292574585131e-05
1185,2.00833082846815e-05
1186,2.0003458300223e-05
1187,1.99167827211073e-05
1188,1.98640788459938e-05
1189,1.9751418382103e-05
1190,1.97073786176394e-05
1191,1.95569346727535e-05
1192,1.94610380600167e-05
1193,1.93943657875411e-05
1194,1.93197740173736e-05
1195,1.9221742598336e-05
1196,1.91381499724907e-05
1197,1.89765539138617e-05
1198,1.8948392807686e-05
1199,1.88456536339642e-05
1200,1.87543271017918e-05
1201,1.86871662617396e-05
1202,1.85720716565746e-05
1203,1.84688897371452e-05
1204,1.84282452835815e-05
1205,1.83773658941989e-05
1206,1.83065761828353e-05
1207,1.81797662511617e-05
1208,1.81276061853501e-05
1209,1.80191704381398e-05
1210,1.78994462249076e-05
1211,1.78555857745186e-05
1212,1.77361067524541e-05
1213,1.76904402355726e-05
1214,1.76155832876401e-05
1215,1.75608243815154e-05
1216,1.74228508453946e-05
1217,1.73565839801226e-05
1218,1.73359832458744e-05
1219,1.72979565105125e-05
1220,1.72692906850579e-05
1221,1.71036965554693e-05
1222,1.69934289957089e-05
1223,1.69049431560814e-05
1224,1.69037620388157e-05
1225,1.68166579101623e-05
1226,1.66910070186918e-05
1227,1.66207256173134e-05
1228,1.65648253727277e-05
1229,1.65226322369342e-05
1230,1.63908092602924e-05
1231,1.63309818727046e-05
1232,1.62254471142355e-05
1233,1.62011630905578e-05
1234,1.60694238503529e-05
1235,1.59616112723925e-05
1236,1.59249714568248e-05
1237,1.58484702311663e-05
1238,1.58243458662306e-05
1239,1.57900964377725e-05
1240,1.57128374426208e-05
1241,1.56508109825797e-05
1242,1.55079667402124e-05
1243,1.54164658089164e-05
1244,1.53389520737096e-05
1245,1.53242004248938e-05
1246,1.52966494809839e-05
1247,1.52168803213526e-05
1248,1.51599230050253e-05
1249,1.50766865990178e-05
1250,1.49972477408517e-05
1251,1.48871566741982e-05
1252,1.48562636113538e-05
1253,1.48353334197172e-05
1254,1.46475593080587e-05
1255,1.45629567686535e-05
1256,1.4495006156414e-05
1257,1.44387271643115e-05
1258,1.44061507231253e-05
1259,1.43267978566313e-05
1260,1.42159974758732e-05
1261,1.41599689985751e-05
1262,1.40848702137081e-05
1263,1.40507885052999e-05
1264,1.40010977881264e-05
1265,1.38538012093761e-05
1266,1.3805912467411e-05
1267,1.36845638344302e-05
1268,1.3643085638346e-05
1269,1.35316073108412e-05
1270,1.35177310325812e-05
1271,1.33813892935801e-05
1272,1.3339141732948e-05
1273,1.32462675836968e-05
1274,1.32269038688012e-05
1275,1.31108353380687e-05
1276,1.30458099466688e-05
1277,1.29986073750761e-05
1278,1.29407310567604e-05
1279,1.28775580768976e-05
1280,1.27554113102889e-05
1281,1.26844160392547e-05
1282,1.26285406828496e-05
1283,1.25786890456547e-05
1284,1.24887577737071e-05
1285,1.24074689094002e-05
1286,1.23905832275067e-05
1287,1.23085014478702e-05
1288,1.21839567329763e-05
1289,1.2111973502317e-05
1290,1.2055835312667e-05
1291,1.200482722535e-05
1292,1.19593179892906e-05
1293,1.18571918054985e-05
1294,1.17773655707494e-05
1295,1.17280109098923e-05
1296,1.16933290052697e-05
1297,1.16605866780229e-05
1298,1.15386588826563e-05
1299,1.14719570349023e-05
1300,1.14447576716502e-05
1301,1.14045538317503e-05
1302,1.13405892332874e-05
1303,1.13032333219864e-05
1304,1.11633753193773e-05
1305,1.1092492476928e-05
1306,1.10609333306846e-05
1307,1.10352308384299e-05
1308,1.09075560283042e-05
1309,1.08121673077587e-05
1310,1.07755273207484e-05
1311,1.075930953865e-05
1312,1.06816793284191e-05
1313,1.06703863600479e-05
1314,1.06029059330465e-05
1315,1.04551169645689e-05
1316,1.04368125358651e-05
1317,1.04027554563555e-05
1318,1.03620031930362e-05
1319,1.03408578928273e-05
1320,1.02429180533385e-05
1321,1.01486613408469e-05
1322,1.00915138302905e-05
1323,9.99894009581439e-06
1324,9.8974004778621e-06
1325,9.81799992779261e-06
1326,9.79531375147579e-06
1327,9.70661917439128e-06
1328,9.69243013973977e-06
1329,9.62400528114655e-06
1330,9.56508926730825e-06
1331,9.55635431278751e-06
1332,9.47288738091167e-06
1333,9.40983305313343e-06
1334,9.33103549386261e-06
1335,9.32898228462856e-06
1336,9.26699435866375e-06
1337,9.22089924695708e-06
1338,9.0993377360294e-06
1339,9.06544005542924e-06
1340,8.98057087194819e-06
1341,8.89837813556966e-06
1342,8.83109043863924e-06
1343,8.78903022531232e-06
1344,8.7185592226077e-06
1345,8.63891216578113e-06
1346,8.53973509339973e-06
1347,8.50327863334931e-06
1348,8.40492422344919e-06
1349,8.38534448694212e-06
1350,8.31291398116259e-06
1351,8.20701079575379e-06
1352,8.15964923019312e-06
1353,8.09283822675228e-06
1354,8.04750841468498e-06
1355,7.9915103692897e-06
1356,7.96554948018399e-06
1357,7.8824399426552e-06
1358,7.79402048511464e-06
1359,7.71037887996429e-06
1360,7.64996281348224e-06
1361,7.56408320479046e-06
1362,7.52914562610625e-06
1363,7.46354678631517e-06
1364,7.38644652063456e-06
1365,7.33808294781655e-06
1366,7.21464234661633e-06
1367,7.19925344721742e-06
1368,7.1819406587727e-06
1369,7.14222409213372e-06
1370,7.03766513287985e-06
1371,6.92576196907161e-06
1372,6.86695063690108e-06
1373,6.78983622099911e-06
1374,6.60495465671362e-06
1375,6.57011277262004e-06
1376,6.50698814988761e-06
1377,6.43313447636739e-06
1378,6.41087939229243e-06
1379,6.3745500429398e-06
1380,6.30329189280705e-06
1381,6.26093190434734e-06
1382,6.16097364102896e-06
1383,6.07904090249023e-06
1384,5.98892640041159e-06
1385,5.83095982032016e-06
1386,5.80131671974376e-06
1387,5.7042681327872e-06
1388,5.66839606089376e-06
1389,1.12957918702788e-14
1390,1.04203971935042e-14
1391,8.3413245740363e-15
1392,5.67322379484067e-15
1393,5.21638777776334e-15
1394,4.88823990454535e-15
1395,4.46456787168525e-15
1396,3.89268982338561e-15
1397,3.31653039807216e-15
1398,2.79176518007857e-15
1399,2.02183420761356e-15
1400,1.4065396018446e-15
1401,6.93678461024173e-16
1402,5.68456139648377e-16
1403,5.61935172264609e-16
1404,4.23421271453231e-16
1405,3.66075462565358e-16
1406,3.48580946329071e-16
1407,3.27660309420988e-16
1408,3.27466154031843e-16
1409,2.67748678269506e-16
1410,2.20037541914774e-16
1411,1.93767887569792e-16
1412,1.762247271189e-16
1413,1.66034319363107e-16
1414,1.61557489396304e-16
1415,1.60921721312981e-16
1416,1.38850034721344e-16
1417,1.33004980443236e-16
1418,1.20581648506393e-16
1419,1.17101649743486e-16
1420,1.16657686426829e-16
1421,1.07421380727997e-16
1422,1.05596474980417e-16
1423,1.01393231349583e-16
1424,1.00876183277501e-16
1425,9.63524126146813e-17
1426,9.38320390089102e-17
1427,9.20623962270922e-17
1428,9.20595854837033e-17
1429,9.13221366612788e-17
1430,9.09056733547327e-17
1431,9.08149435928265e-17
1432,8.9372166613308e-17
1433,8.85536802151223e-17
1434,8.61680892736858e-17
1435,8.57017314511455e-17
1436,8.40109591172695e-17
1437,8.25071241362522e-17
1438,8.13430150764827e-17
1439,8.00117965692271e-17
1440,7.90733978345757e-17
1441,7.50866521109998e-17
1442,7.3993909665803e-17
1443,7.366923631773e-17
1444,7.35975523573135e-17
1445,7.33203231306503e-17
1446,7.2979642269579e-17
1447,7.26325336424682e-17
1448,7.16357249958179e-17
1449,7.14634542028782e-17
1450,6.97863872370909e-17
1451,6.92309281293507e-17
1452,6.87722653736832e-17
1453,6.79695263384006e-17
1454,6.75992489121843e-17
1455,6.70949494278561e-17
1456,6.68809344615002e-17
1457,6.58412042073496e-17
1458,6.5524490006118e-17
1459,6.5497269548386e-17
1460,6.50823946853599e-17
1461,6.46177287572961e-17
1462,6.44293028186804e-17
1463,6.44205652043504e-17
1464,6.38550262594939e-17
1465,6.34008380214064e-17
1466,6.29644552371551e-17
1467,6.29353069875146e-17
1468,6.26018986151627e-17
1469,6.23718588098655e-17
1470,6.23046002377356e-17
1471,6.15930765685759e-17
1472,6.15927474309046e-17
1473,6.15526198694258e-17
1474,6.14816345276144e-17
1475,5.93148062625479e-17
1476,5.87979251071646e-17
1477,5.79809196744868e-17
1478,5.77800721219386e-17
1479,5.69794425198773e-17
1480,5.68597444641802e-17
1481,5.61832312758528e-17
1482,5.61625575667473e-17
1483,5.61297053237772e-17
1484,5.57484324974746e-17
1485,5.55466138410281e-17
1486,5.551846292131e-17
1487,5.54239357427069e-17
1488,5.50452568386659e-17
1489,5.47394624051458e-17
1490,5.470186453745e-17
1491,5.42126379369556e-17
1492,5.38647376732061e-17
1493,5.37298748755161e-17
1494,5.34249582880313e-17
1495,5.3233380745665e-17
1496,5.28062626804533e-17
1497,5.27498542472314e-17
1498,5.17669520448268e-17
1499,5.17273801861288e-17
1500,5.14266717349931e-17
1501,5.11663241902357e-17
1502,5.07081071710991e-17
1503,4.96502980435477e-17
1504,4.94570251298117e-17
1505,4.89765303590383e-17
1506,4.88974628134159e-17
1507,4.85374506454268e-17
1508,4.85040878056815e-17
1509,4.8216545073195e-17
1510,4.79570766032012e-17
1511,4.77647745217297e-17
1512,4.7213871607844e-17
1513,4.72101173440071e-17
1514,4.68777008456725e-17
1515,4.67282220843705e-17
1516,4.62107451082451e-17
1517,4.61550040872203e-17
1518,4.61127173516004e-17
1519,4.56576510571984e-17
1520,4.50225849346432e-17
1521,4.45884222332947e-17
1522,4.45050100546883e-17
1523,4.43207937595826e-17
1524,4.42572459839615e-17
1525,4.41800242933696e-17
1526,4.4091424370921e-17
1527,4.40496530036809e-17
1528,4.39672284839918e-17
1529,4.37958832376404e-17
1530,4.30683660294836e-17
1531,4.30295370629148e-17
1532,4.2815997702256e-17
1533,4.28021670352861e-17
1534,4.19885429023695e-17
1535,4.16651139836878e-17
1536,4.139543668861e-17
1537,4.12396151745925e-17
1538,4.11227725629311e-17
1539,4.10986869761425e-17
1540,4.06492673650619e-17
1541,4.05669636270669e-17
1542,4.02751389254687e-17
1543,3.97932376971112e-17
1544,3.97919656437431e-17
1545,3.96472867760975e-17
1546,3.95436696555109e-17
1547,3.94002252800624e-17
1548,3.93486255647935e-17
1549,3.9285693892184e-17
1550,3.90306910831031e-17
1551,3.88227897413693e-17
1552,3.86277799608789e-17
1553,3.86114712528029e-17
1554,3.85042301441938e-17
1555,3.84528414712335e-17
1556,3.8227554731278e-17
1557,3.81989017929292e-17
1558,3.80920396525365e-17
1559,3.79922008793967e-17
1560,3.79650161574498e-17
1561,3.79524097900372e-17
1562,3.78612121548866e-17
1563,3.78527527071639e-17
1564,3.75843459152437e-17
1565,3.74448553439561e-17
1566,3.68578755518175e-17
1567,3.67457239980643e-17
1568,3.66601410567631e-17
1569,3.64916048934906e-17
1570,3.64402505412357e-17
1571,3.63912449046781e-17
1572,3.63224476408432e-17
1573,3.62705135482728e-17
1574,3.62619490198196e-17
1575,3.62018579372152e-17
1576,3.61830008861525e-17
1577,3.61524067812367e-17
1578,3.61038467975872e-17
1579,3.59629520618937e-17
1580,3.59387078351296e-17
1581,3.58834136569361e-17
1582,3.54329275739755e-17
1583,3.47587525755209e-17
1584,3.47058937638944e-17
1585,3.46376140069021e-17
1586,3.4551041308014e-17
1587,3.45076270037617e-17
1588,3.42568086440953e-17
1589,3.41467969389253e-17
1590,3.38820864230381e-17
1591,3.38438690149975e-17
1592,3.38371768412609e-17
1593,3.38325681771926e-17
1594,3.3540691166618e-17
1595,3.34363734337942e-17
1596,3.33645920550431e-17
1597,3.33288538034292e-17
1598,3.33133214458407e-17
1599,3.32516030271025e-17
1600,3.2812959486022e-17
1601,3.28059213889687e-17
1602,3.25339901454501e-17
1603,3.23025212003474e-17
1604,3.22577210268021e-17
1605,3.21579710668349e-17
1606,3.19725172573923e-17
1607,3.19606797556956e-17
1608,3.19255805442924e-17
1609,3.18342224765541e-17
1610,3.16804998324629e-17
1611,3.14954087057948e-17
1612,3.14595182312439e-17
1613,3.12082790603125e-17
1614,3.10649535350095e-17
1615,3.10324601511832e-17
1616,3.08388244443248e-17
1617,3.07192759290718e-17
1618,3.0654361603704e-17
1619,3.06121647159588e-17
1620,3.04992388632781e-17
1621,3.02909339962563e-17
1622,3.00980588221048e-17
1623,3.00677915809089e-17
1624,3.00248097742674e-17
1625,2.98239330355582e-17
1626,2.97329795428408e-17
1627,2.96930179543306e-17
1628,2.96004976442261e-17
1629,2.94693200090751e-17
1630,2.94192058852511e-17
1631,2.93617539381309e-17
1632,2.92864495127011e-17
1633,2.92602891157448e-17
1634,2.92194415620468e-17
1635,2.9188231248932e-17
1636,2.91750132501834e-17
1637,2.91153185790657e-17
1638,2.91075015310276e-17
1639,2.87106189594377e-17
1640,2.86018798704415e-17
1641,2.83633590765882e-17
1642,2.82636285622022e-17
1643,2.81345683187928e-17
1644,2.81142303508961e-17
1645,2.80952221461978e-17
1646,2.80951266147667e-17
1647,2.8074413618246e-17
1648,2.80494233160039e-17
1649,2.804217096563e-17
1650,2.80166120317618e-17
1651,2.8012531909974e-17
1652,2.80040148475998e-17
1653,2.78918358644889e-17
1654,2.77043970377133e-17
1655,2.76717304013946e-17
1656,2.76613819548758e-17
1657,2.76504596809572e-17
1658,2.76374856025581e-17
1659,2.76036927081583e-17
1660,2.74945628776811e-17
1661,2.74779259612861e-17
1662,2.74224471553602e-17
1663,2.73919233596512e-17
1664,2.73851374409585e-17
1665,2.73441618080829e-17
1666,2.73314217419668e-17
1667,2.72450573496683e-17
1668,2.72096569496936e-17
1669,2.71981346621673e-17
1670,2.70426459821946e-17
1671,2.70059008392956e-17
1672,2.69548338804736e-17
1673,2.68699918510361e-17
1674,2.67890256338677e-17
1675,2.67816184752425e-17
1676,2.66887127543198e-17
1677,2.66621898784141e-17
1678,2.66179942838676e-17
1679,2.65777410093282e-17
1680,2.62016204091145e-17
1681,2.60696442024147e-17
1682,2.60067819897634e-17
1683,2.59799410793047e-17
1684,2.59726767939621e-17
1685,2.59358176999507e-17
1686,2.58442952085198e-17
1687,2.57584958030755e-17
1688,2.56389609156563e-17
1689,2.55817522832848e-17
1690,2.55418804061012e-17
1691,2.55386041615309e-17
1692,2.55284717232244e-17
1693,2.55039522339065e-17
1694,2.53287000732722e-17
1695,2.52820820751514e-17
1696,2.51255274142013e-17
1697,2.50956878652585e-17
1698,2.5079923958592e-17
1699,2.50513960386244e-17
1700,2.50419537388177e-17
1701,2.48951133653292e-17
1702,2.48547973693803e-17
1703,2.473945529722e-17
1704,2.46720064379849e-17
1705,2.46154524604822e-17
1706,2.43566310128264e-17
1707,2.43192989523481e-17
1708,2.42679892753697e-17
1709,2.42649723479727e-17
1710,2.42260318785976e-17
1711,2.42172528048136e-17
1712,2.41733612973029e-17
1713,2.41628356974875e-17
1714,2.41375858721908e-17
1715,2.40059824474026e-17
1716,2.40025965799095e-17
1717,2.38819925775649e-17
1718,2.36322002359632e-17
1719,2.36273874363721e-17
1720,2.35200757429317e-17
1721,2.34263733095875e-17
1722,2.33870680295305e-17
1723,2.32746413303474e-17
1724,2.32341873054194e-17
1725,2.310463632969e-17
1726,2.30496427646948e-17
1727,2.30141077116931e-17
1728,2.29734852328618e-17
1729,2.29670585954581e-17
1730,2.29228039138982e-17
1731,2.29092020987228e-17
1732,2.28904557831875e-17
1733,2.28701282185149e-17
1734,2.28392449561754e-17
1735,2.28324386919887e-17
1736,2.27042624174705e-17
1737,2.26490793109112e-17
1738,2.26315249378177e-17
1739,2.25302265298337e-17
1740,2.25019636431433e-17
1741,2.24631889569352e-17
1742,2.23222052981418e-17
1743,2.21563948791858e-17
1744,2.20525313617037e-17
1745,2.19127034898914e-17
1746,2.18864955065405e-17
1747,2.18439809416478e-17
1748,2.18151812654646e-17
1749,2.17025967246999e-17
1750,2.14232118588677e-17
1751,2.12845973898769e-17
1752,2.10510730224026e-17
1753,2.09972147286337e-17
1754,2.08726770813225e-17
1755,2.08645105806984e-17
1756,2.0862041796434e-17
1757,2.08030087638809e-17
1758,2.07150149488146e-17
1759,2.06456764645531e-17
1760,2.06195610305696e-17
1761,2.05398735230787e-17
1762,2.05179473925858e-17
1763,2.03444157493877e-17
1764,2.03312731811464e-17
1765,2.03023801090103e-17
1766,2.02036677014662e-17
1767,2.01445914773615e-17
1768,2.01354723634386e-17
1769,2.01172392370506e-17
1770,2.00832032774983e-17
1771,2.00356917314235e-17
1772,2.00351712839457e-17
1773,2.00316336738768e-17
1774,2.00251364962651e-17
1775,1.99829076544469e-17
1776,1.99525351839848e-17
1777,1.98578229253095e-17
1778,1.98252175125358e-17
1779,1.98162190965181e-17
1780,1.98082110222514e-17
1781,1.97170545763973e-17
1782,1.96566859503786e-17
1783,1.95878740769603e-17
1784,1.94590823468074e-17
1785,1.94390193551622e-17
1786,1.94270562732503e-17
1787,1.9377319129394e-17
1788,1.93751044863183e-17
1789,1.92617193665343e-17
1790,1.92142997110468e-17
1791,1.92093162287419e-17
1792,1.91974173020678e-17
1793,1.91672794208547e-17
1794,1.9166895317205e-17
1795,1.91523852245574e-17
1796,1.91369169571539e-17
1797,1.90497380598808e-17
1798,1.89972862244384e-17
1799,1.88767160297885e-17
1800,1.88634927858496e-17
1801,1.87911937169853e-17
1802,1.87742610752979e-17
1803,1.87648707578395e-17
1804,1.86896830238112e-17
1805,1.86429601358952e-17
1806,1.86172620334244e-17
1807,1.85718419745807e-17
1808,1.84843434610823e-17
1809,1.84536964603848e-17
1810,1.84489874296617e-17
1811,1.84459645643834e-17
1812,1.84300100604071e-17
1813,1.8406835158789e-17
1814,1.837894162661e-17
1815,1.83580173621901e-17
1816,1.82256619577726e-17
1817,1.81495302995573e-17
1818,1.80833272665812e-17
1819,1.80189690594806e-17
1820,1.79956044008649e-17
1821,1.79776626544096e-17
1822,1.79740843577664e-17
1823,1.78312849319024e-17
1824,1.7829470459371e-17
1825,1.78213090395524e-17
1826,1.77822002103136e-17
1827,1.7752678437566e-17
1828,1.77502764697692e-17
1829,1.77331248726128e-17
1830,1.76314932248298e-17
1831,1.76293854671862e-17
1832,1.7565982575471e-17
1833,1.74877566285541e-17
1834,1.74335515782038e-17
1835,1.7373952030306e-17
1836,1.73630243420896e-17
1837,1.73464999750757e-17
1838,1.73389123712512e-17
1839,1.72675393217951e-17
1840,1.72478003316841e-17
1841,1.72380790457049e-17
1842,1.714299152465e-17
1843,1.69961917916335e-17
1844,1.69599654794688e-17
1845,1.69582093336626e-17
1846,1.69242910526174e-17
1847,1.68879419498078e-17
1848,1.68318095586601e-17
1849,1.67603856723253e-17
1850,1.67423120004708e-17
1851,1.67343946620842e-17
1852,1.66803678486744e-17
1853,1.66485598480968e-17
1854,1.63751510733307e-17
1855,1.63685558178944e-17
1856,1.61977675181143e-17
1857,1.61923679847887e-17
1858,1.61914351903708e-17
1859,1.61861923940603e-17
1860,1.60936432368784e-17
1861,1.59857844737802e-17
1862,1.59767780375312e-17
1863,1.58280944903391e-17
1864,1.58261424216221e-17
1865,1.5724926025874e-17
1866,1.56853712901177e-17
1867,1.56415081038326e-17
1868,1.55744972296323e-17
1869,1.55141605226424e-17
1870,1.54817290036218e-17
1871,1.54467638606516e-17
1872,1.5438372951683e-17
1873,1.54296280884369e-17
1874,1.53327760557928e-17
1875,1.5301436095136e-17
1876,1.52705117043999e-17
1877,1.52396755183075e-17
1878,1.52330904556956e-17
1879,1.52314991163052e-17
1880,1.51828262658235e-17
1881,1.51350143523408e-17
1882,1.50772137928989e-17
1883,1.49938400315423e-17
1884,1.49217350681025e-17
1885,1.48810446040136e-17
1886,1.47602750313431e-17
1887,1.47206235399817e-17
1888,1.46658324613692e-17
1889,1.46203929968724e-17
1890,1.46083091658057e-17
1891,1.45585894924508e-17
1892,1.45581250867621e-17
1893,1.45497002222974e-17
1894,1.45203201827076e-17
1895,1.45004439871378e-17
1896,1.44439603697269e-17
1897,1.4413035898111e-17
1898,1.43465143818731e-17
1899,1.41152276106014e-17
1900,1.39501920487405e-17
1901,1.38809061795262e-17
1902,1.38348357779945e-17
1903,1.37846403580082e-17
1904,1.3755956606168e-17
1905,1.37148423404324e-17
1906,1.37067096623617e-17
1907,1.3696012924123e-17
1908,1.36839644762388e-17
1909,1.36547952435655e-17
1910,1.36314043507834e-17
1911,1.35989785004349e-17
1912,1.35731949630784e-17
1913,1.35327492595388e-17
1914,1.34440556406869e-17
1915,1.33117192085102e-17
1916,1.32909965281363e-17
1917,1.32780070441599e-17
1918,1.32627852439522e-17
1919,1.32085364673876e-17
1920,1.32028644936804e-17
1921,1.31749018980288e-17
1922,1.3164715475877e-17
1923,1.30827041986504e-17
1924,1.30519727118253e-17
1925,1.30149020188896e-17
1926,1.29859493634995e-17
1927,1.29849605055872e-17
1928,1.295785810794e-17
1929,1.29402993605245e-17
1930,1.29042475089378e-17
1931,1.28315349135559e-17
1932,1.26561268330706e-17
1933,1.26473475928472e-17
1934,1.25259715946462e-17
1935,1.23757422655361e-17
1936,1.23567606091665e-17
1937,1.22723093091355e-17
1938,1.21737613637647e-17
1939,1.21601131169029e-17
1940,1.21363554579439e-17
1941,1.21097455990892e-17
1942,1.20838094474524e-17
1943,1.2081829997233e-17
1944,1.20708916536095e-17
1945,1.20556251591758e-17
1946,1.20207876822955e-17
1947,1.20140366472369e-17
1948,1.19793808807727e-17
1949,1.18540856702358e-17
1950,1.17192989301615e-17
1951,1.17139622152108e-17
1952,1.1683614568407e-17
1953,1.16663971553595e-17
1954,1.14807418586629e-17
1955,1.14553959204855e-17
1956,1.13361458914884e-17
1957,1.13348400507401e-17
1958,1.12811278743905e-17
1959,1.12522881803324e-17
1960,1.11158628297183e-17
1961,1.11113628699671e-17
1962,1.10583978681617e-17
1963,1.10450097655904e-17
1964,1.10063528778733e-17
1965,1.09689085510293e-17
1966,1.08990095982769e-17
1967,1.08512247276004e-17
1968,1.08177029366856e-17
1969,1.08157110484314e-17
1970,1.06024909597251e-17
1971,1.05105206435457e-17
1972,1.05102463101727e-17
1973,1.04815891071393e-17
1974,1.02869394429665e-17
1975,1.02638855059126e-17
1976,1.02590878579791e-17
1977,1.01086208926657e-17
1978,1.0098864888331e-17
1979,1.00942087184553e-17
1980,1.0052963923224e-17
1981,1.00496167175619e-17
1982,1.0038443461062e-17
1983,9.96194131816603e-18
1984,9.94616911849208e-18
1985,9.94420582302495e-18
1986,9.9125412586757e-18
1987,9.86199022506243e-18
1988,9.85540675819174e-18
1989,9.85295104019825e-18
1990,9.76933971162854e-18
1991,9.70301046874798e-18
1992,9.70249139469799e-18
1993,9.66538206330306e-18
1994,9.62886055954518e-18
1995,9.6190329983687e-18
1996,9.59773444854505e-18
1997,9.59426872289043e-18
1998,9.59106507526123e-18
1999,9.57955451615432e-18
2000,9.45832968311317e-18
2001,9.43953146573733e-18
2002,9.36125414006294e-18
2003,9.3458252527479e-18
2004,9.34145903421379e-18
2005,9.331040248304e-18
2006,9.28748267404837e-18
2007,9.23595818409454e-18
2008,9.19508070381631e-18
2009,9.17758090731168e-18
2010,9.16470526157417e-18
2011,9.10675076710301e-18
2012,9.10260389557365e-18
2013,9.08736213569313e-18
2014,9.05044834021491e-18
2015,8.9752319116686e-18
2016,8.94574155698929e-18
2017,8.91233765311039e-18
2018,8.84192944471876e-18
2019,8.84010135617956e-18
2020,8.83544848127214e-18
2021,8.75388720913164e-18
2022,8.74235126195528e-18
2023,8.69213215207216e-18
2024,8.66473471321674e-18
2025,8.65142383132521e-18
2026,8.59995001588724e-18
2027,8.53102496016649e-18
2028,8.42772449484566e-18
2029,8.34037508630353e-18
2030,8.30203177278767e-18
2031,8.29904339628332e-18
2032,8.20756349419034e-18
2033,8.15089897395336e-18
2034,8.14230139087746e-18
2035,8.09256288746264e-18
2036,8.08036624806311e-18
2037,8.05319507640771e-18
2038,7.87653916215433e-18
2039,7.86833760076652e-18
2040,7.82172050584486e-18
2041,7.82165320616022e-18
2042,7.74176012152977e-18
2043,7.72677235321898e-18
2044,7.72486156431159e-18
2045,7.6334914231014e-18
2046,7.57329560532099e-18
2047,7.56079906336479e-18
2048,7.55263220281417e-18
2049,7.53252189830575e-18
2050,7.52325331793809e-18
2051,7.49593424420426e-18
2052,7.49186120129032e-18
2053,7.46826730328412e-18
2054,7.36948206279765e-18
2055,7.32739258118527e-18
2056,7.31339413850396e-18
2057,7.24337217395054e-18
2058,7.23311212546779e-18
2059,7.15079743561164e-18
2060,7.14971149558853e-18
2061,7.14369392311346e-18
2062,6.99361836270216e-18
2063,6.95762473542478e-18
2064,6.92122731201318e-18
2065,6.92021217256053e-18
2066,6.8087583806642e-18
2067,6.76716724955226e-18
2068,6.72211810368416e-18
2069,6.6465662152374e-18
2070,6.62068207818313e-18
2071,6.60654062226891e-18
2072,6.56284558997994e-18
2073,6.4768075416426e-18
2074,6.44338324197497e-18
2075,6.40478575261423e-18
2076,6.40400397518224e-18
2077,6.37500781258614e-18
2078,6.3746783727748e-18
2079,6.37181789107604e-18
2080,6.34169630426188e-18
2081,6.32258820499807e-18
2082,6.22322776619007e-18
2083,6.13056347049328e-18
2084,6.12147049448903e-18
2085,5.95812761257131e-18
2086,5.81812146701293e-18
2087,5.81425082302146e-18
2088,5.79146189141619e-18
2089,5.76308301209416e-18
2090,5.74010514626956e-18
2091,5.6156893119803e-18
2092,5.40235372329609e-18
2093,5.40084547410943e-18
2094,5.35637709838401e-18
2095,5.31737879020569e-18
2096,5.16605166508195e-18
2097,5.16092804186737e-18
2098,5.05859803463149e-18
2099,5.0452023204233e-18
2100,5.04006197223816e-18
2101,5.0258426515728e-18
2102,4.99366702338123e-18
2103,4.98642562452637e-18
2104,4.97510879940836e-18
2105,4.89657813441124e-18
2106,4.88777201841358e-18
2107,4.84805267304457e-18
2108,4.73038687153592e-18
2109,4.621095577474e-18
2110,4.55973887435338e-18
2111,4.48991911185772e-18
2112,4.47037419834723e-18
2113,4.46525469497547e-18
2114,4.46370471790241e-18
2115,4.46046950595263e-18
2116,4.44835619553787e-18
2117,4.44808367320822e-18
2118,4.38392136053619e-18
2119,4.36957297689484e-18
2120,4.35674951358761e-18
2121,4.3359404647858e-18
2122,4.33093466483508e-18
2123,4.31456467656261e-18
2124,4.2068735520846e-18
2125,4.20659461605166e-18
2126,4.13039470463689e-18
2127,4.10936555568982e-18
2128,4.05699361854912e-18
2129,4.04371816070725e-18
2130,4.03819265587749e-18
2131,4.02307148484268e-18
2132,4.01327430107413e-18
2133,3.95447785803358e-18
2134,3.9486243937918e-18
2135,3.91677703420915e-18
2136,3.91175184763945e-18
2137,3.81291494760613e-18
2138,3.77400837599879e-18
2139,3.75917363906283e-18
2140,3.70317655000872e-18
2141,3.6759074619993e-18
2142,3.61239309705238e-18
2143,3.59752387278956e-18
2144,3.58976977855145e-18
2145,3.5801309186505e-18
2146,3.54568398180591e-18
2147,3.38312291334267e-18
2148,3.31760334432849e-18
2149,3.27603109448167e-18
2150,3.24723518489486e-18
2151,3.22898622147752e-18
2152,3.21441453188217e-18
2153,3.210646363003e-18
2154,3.12953499042916e-18
2155,3.0024319347117e-18
2156,2.96319531979385e-18
2157,2.9189222674496e-18
2158,2.85412274049365e-18
2159,2.81962602064865e-18
2160,2.79522401220417e-18
2161,2.78908899324789e-18
2162,2.66294214245078e-18
2163,2.6537999030465e-18
2164,2.65361615236287e-18
2165,2.6402464739673e-18
2166,2.61012278535134e-18
2167,2.60117631136711e-18
2168,2.59621351006898e-18
2169,2.58860454932592e-18
2170,2.58399372221023e-18
2171,2.54931879472632e-18
2172,2.53945348561639e-18
2173,2.52685225782542e-18
2174,2.49680620790702e-18
2175,2.27537163498335e-18
