"PC1","PC2","PC3","System","Type"
106.489253962232,145.732707684004,11.0410186056745,"Veliparib","Type_III"
97.8280427930907,146.084154772811,14.3825188106841,"Veliparib","Type_III"
106.750429651898,173.468974562487,26.6535119906823,"Veliparib","Type_III"
109.183965072519,164.980670177501,14.7326106472386,"Veliparib","Type_III"
131.671263143228,171.10121584222,31.7489332041139,"Veliparib","Type_III"
145.151504217486,165.291086463901,26.2348919483023,"Veliparib","Type_III"
134.689833306228,168.164064664756,28.9056595253592,"Veliparib","Type_III"
133.48815170877,173.466735245539,31.1692038244663,"Veliparib","Type_III"
134.089082713076,170.869862454156,29.2927069651121,"Veliparib","Type_III"
140.184350438691,173.96914347991,36.2072448887065,"Veliparib","Type_III"
138.981353465222,177.62950176359,30.5304859297324,"Veliparib","Type_III"
132.698273077082,166.383625574816,27.0700870281365,"Veliparib","Type_III"
133.26254338595,173.663242252045,35.1688355758237,"Veliparib","Type_III"
110.014928262015,175.192239706507,29.4979557135271,"Veliparib","Type_III"
102.979636889283,171.074381389648,40.0994286663004,"Veliparib","Type_III"
91.3685387448136,158.843365012772,26.8717074136313,"Veliparib","Type_III"
95.3941783255298,166.779768623249,35.3203126400169,"Veliparib","Type_III"
75.3200590633131,177.681425044296,43.573300036553,"Veliparib","Type_III"
63.2959508642473,170.330328976898,58.4648663655873,"Veliparib","Type_III"
70.6730132905881,165.422014424072,80.80876263802,"Veliparib","Type_III"
156.561450784192,-62.2248034021572,-1.23019161654194,"Niraparib","Type_III"
153.600964164004,-65.8480458554573,4.64017563848415,"Niraparib","Type_III"
149.731185943292,-68.6506681231054,-3.94644584384295,"Niraparib","Type_III"
154.511806041952,-68.5241838859657,-9.56652601382683,"Niraparib","Type_III"
156.332414456518,-59.7897408800774,-14.0373837426765,"Niraparib","Type_III"
169.222527379279,-53.0007097591321,8.9978137833409,"Niraparib","Type_III"
192.450864854755,-54.1800606809904,27.4380043640091,"Niraparib","Type_III"
185.090742192442,-62.8903025088798,23.6656722835018,"Niraparib","Type_III"
189.626154123019,-65.252826702656,14.2052471738103,"Niraparib","Type_III"
208.752454181831,-66.0519391174285,19.8451340494162,"Niraparib","Type_III"
225.436603171897,-71.5922722407071,32.8628189228983,"Niraparib","Type_III"
230.042019810607,-71.1426939050397,37.6736211804928,"Niraparib","Type_III"
236.029285554782,-63.6093021505131,32.8253685487901,"Niraparib","Type_III"
230.516459591425,-44.3162056446519,17.7406276833813,"Niraparib","Type_III"
254.179665369264,-53.7128615058946,33.9227700173207,"Niraparib","Type_III"
255.187214271178,-56.1018048318251,53.3023165388846,"Niraparib","Type_III"
252.98677459795,-59.3221254952942,65.2025483056049,"Niraparib","Type_III"
255.582825714928,-58.735668282067,59.5142441539987,"Niraparib","Type_III"
260.486994354651,-70.5333346831545,62.6905196257785,"Niraparib","Type_III"
263.103622482435,-71.2941069065691,77.8915545796773,"Niraparib","Type_III"
272.168816188315,-68.5024006545438,71.2200461948526,"Niraparib","Type_III"
267.799857329671,-74.3828343591396,61.6729478591911,"Niraparib","Type_III"
282.5721214508,-68.3561314289846,54.6048069872304,"Niraparib","Type_III"
292.169491916879,-83.1332099332491,52.528942094011,"Niraparib","Type_III"
279.17456439276,-90.3603485140929,35.3100585366179,"Niraparib","Type_III"
262.404506375632,-105.611408889386,43.3641828601396,"Niraparib","Type_III"
265.090277159739,-121.115102177082,30.4934124829628,"Niraparib","Type_III"
272.176764777036,-121.015448749464,45.2222305688069,"Niraparib","Type_III"
261.995181556658,-111.099842487716,41.621938276441,"Niraparib","Type_III"
258.189996209037,-100.536794101964,23.8045573085001,"Niraparib","Type_III"
251.86902435812,-112.045913298112,22.0499724049479,"Niraparib","Type_III"
251.058346712332,-110.318368326086,12.7895766319677,"Niraparib","Type_III"
241.787051005725,-113.824984088646,7.19561110959241,"Niraparib","Type_III"
239.44835475658,-116.050126787088,5.3475484954583,"Niraparib","Type_III"
233.439792399495,-107.619735668915,13.3782806705574,"Niraparib","Type_III"
232.295841004256,-106.977105555384,31.048873704101,"Niraparib","Type_III"
219.552478594195,-111.865928800749,10.8380660959285,"Niraparib","Type_III"
217.281460018608,-111.288983764856,5.64851544258661,"Niraparib","Type_III"
218.595640192315,-128.384465184574,-0.258106928065653,"Niraparib","Type_III"
230.51555620723,-155.190709688915,14.607011157091,"Niraparib","Type_III"
238.883131248987,-146.781289466673,32.7082770748522,"Niraparib","Type_III"
230.903610384112,-154.358278505588,28.8398769270635,"Niraparib","Type_III"
233.171320021042,-147.854059734583,16.8425922505636,"Niraparib","Type_III"
252.432578065593,-137.302429196175,17.6440096732823,"Niraparib","Type_III"
252.753536640883,-144.007435207657,10.332464859228,"Niraparib","Type_III"
227.128498822752,-165.20125925776,-14.7367767660331,"Niraparib","Type_III"
211.939877313353,-155.871918467266,-2.7792290660963,"Niraparib","Type_III"
200.843758889525,-155.599335646717,-21.942029957526,"Niraparib","Type_III"
204.444997156418,-159.405176652566,-29.1632598391901,"Niraparib","Type_III"
210.255110217077,-131.399332563229,-20.5582894249544,"Niraparib","Type_III"
195.044814852908,-126.231928945529,-14.0066858467352,"Niraparib","Type_III"
179.256382206313,-135.374169665324,-2.13185355822863,"Niraparib","Type_III"
167.852013362614,-126.048860576652,-1.24379768515058,"Niraparib","Type_III"
166.360336581945,-132.803661146257,2.2488449274413,"Niraparib","Type_III"
170.213601550699,-125.376794543349,5.58086091938095,"Niraparib","Type_III"
169.57733914689,-120.975060988715,-6.15777988910725,"Niraparib","Type_III"
180.705183410622,-119.290521246327,2.81704503735628,"Niraparib","Type_III"
175.304335271161,-124.220917662645,4.30715649686119,"Niraparib","Type_III"
172.559029148427,-137.320423188321,1.8945410680152,"Niraparib","Type_III"
160.611065522558,-152.565791003971,2.57682382693912,"Niraparib","Type_III"
157.185398104995,-157.214064048446,14.107505863665,"Niraparib","Type_III"
166.266742531575,-160.607990609655,21.4679329159226,"Niraparib","Type_III"
145.647451215437,-178.393165347932,28.350022433756,"Niraparib","Type_III"
155.623330773039,-169.09786319548,38.4188786757624,"Niraparib","Type_III"
150.11223668663,-156.683226473372,30.7423380757635,"Niraparib","Type_III"
150.451082272459,-146.257017232535,40.3684526291421,"Niraparib","Type_III"
131.405589923426,-153.933779550833,44.0173201491947,"Niraparib","Type_III"
132.438163986803,-149.730506026934,54.6950525423912,"Niraparib","Type_III"
125.98848786928,-148.216390117647,48.5506564876838,"Niraparib","Type_III"
120.599723521165,-163.66659306788,65.9295049385812,"Niraparib","Type_III"
134.116935132969,-157.095770998739,74.9478425750499,"Niraparib","Type_III"
131.044148468223,-153.703595053819,71.0499238766705,"Niraparib","Type_III"
132.69973545239,-141.206095430962,76.6944395786829,"Niraparib","Type_III"
132.711988021542,-147.66149651959,70.0334969791773,"Niraparib","Type_III"
126.808237642081,-140.231902305946,61.2246975810243,"Niraparib","Type_III"
136.176754680852,-141.016288915191,41.7981472462309,"Niraparib","Type_III"
114.11706970269,-137.008539541388,32.3519003109343,"Niraparib","Type_III"
137.287999996694,-146.271257376175,19.0567818325429,"Niraparib","Type_III"
129.67447244304,-138.99679365666,31.0115437044177,"Niraparib","Type_III"
126.510457365851,-141.642375206599,27.3542442949855,"Niraparib","Type_III"
149.818011274413,-134.706299680701,15.9884202515645,"Niraparib","Type_III"
145.771372922922,-108.988389251786,14.8226624832948,"Niraparib","Type_III"
160.666037547619,-116.45561712019,4.75897699062597,"Niraparib","Type_III"
170.382223736954,-112.145291072336,4.57416312469954,"Niraparib","Type_III"
173.403856244203,-118.427784868972,6.59025949486953,"Niraparib","Type_III"
175.425564914387,-100.903998969377,10.3953279066271,"Niraparib","Type_III"
189.388778136364,-111.479340424982,3.06009658208731,"Niraparib","Type_III"
190.686826813842,-108.850734230502,3.99079813699478,"Niraparib","Type_III"
195.478700909061,-113.956684823373,27.3711405413204,"Niraparib","Type_III"
176.595866232768,-137.83238829493,29.9679654759182,"Niraparib","Type_III"
192.9984557866,-146.042969914407,32.7556469834997,"Niraparib","Type_III"
214.836435611257,-149.616691601386,37.750617243052,"Niraparib","Type_III"
221.943791171453,-155.079978168707,42.3324608829171,"Niraparib","Type_III"
237.886497594607,-155.220532288972,25.1064953207396,"Niraparib","Type_III"
239.956524714649,-152.053817293387,18.3538934903207,"Niraparib","Type_III"
238.609705822489,-145.913224917613,5.51180232602848,"Niraparib","Type_III"
267.404774279959,-151.971571020657,2.65003596987941,"Niraparib","Type_III"
258.409840910593,-137.278361794615,8.74298640258586,"Niraparib","Type_III"
264.355713678873,-138.563564057899,7.36753750658398,"Niraparib","Type_III"
277.288948281297,-139.273362302355,2.90368973733527,"Niraparib","Type_III"
266.049998925574,-146.96806455761,-4.2390652017236,"Niraparib","Type_III"
268.799632716278,-128.717095318912,5.50696749180678,"Niraparib","Type_III"
280.941502725375,-129.759038924024,0.964193588202236,"Niraparib","Type_III"
267.504491870643,-141.176796226326,-7.2060111573008,"Niraparib","Type_III"
255.401867026668,-143.7081521893,-0.679906352911715,"Niraparib","Type_III"
255.981338736009,-153.646087104626,-4.14251044869611,"Niraparib","Type_III"
237.041092144864,-144.256566743861,-26.1996164060843,"Niraparib","Type_III"
229.150378572052,-139.855123553428,-5.38592425190391,"Niraparib","Type_III"
228.366594580815,-145.143632379908,-6.01409209856159,"Niraparib","Type_III"
229.073812617341,-148.419662577727,16.5627935094694,"Niraparib","Type_III"
230.861028948461,-135.875941304033,24.5374838616474,"Niraparib","Type_III"
241.360636705123,-144.995560955866,39.8699311686687,"Niraparib","Type_III"
239.633942688488,-151.354247542473,34.3345022195297,"Niraparib","Type_III"
228.805072384152,-151.791828900959,32.0893022583463,"Niraparib","Type_III"
226.912374538019,-131.707930902848,18.5874473105988,"Niraparib","Type_III"
219.415396201579,-140.437438915036,-2.20207036540273,"Niraparib","Type_III"
234.475957567884,-147.898165583209,-7.1770606735674,"Niraparib","Type_III"
261.777223141905,-154.886145532171,-7.78001022102486,"Niraparib","Type_III"
254.660260365881,-144.512461922996,-9.89272702142934,"Niraparib","Type_III"
254.894801952319,-137.879921239979,-9.86543363596163,"Niraparib","Type_III"
242.824738570463,-135.073815475623,-6.86633943884651,"Niraparib","Type_III"
243.412285047182,-130.018885153775,4.24800510332887,"Niraparib","Type_III"
244.461356439565,-128.422046100357,4.35261674038615,"Niraparib","Type_III"
250.502112747379,-129.438244086455,5.58550567014158,"Niraparib","Type_III"
242.111408119162,-132.429912532337,8.28366434007832,"Niraparib","Type_III"
242.162885985837,-127.890368758044,31.4817308343741,"Niraparib","Type_III"
235.216225375748,-128.015800688864,34.3754310703328,"Niraparib","Type_III"
225.391704751936,-128.049578968184,50.0388840672437,"Niraparib","Type_III"
223.641841348944,-126.701060243465,54.9205089203791,"Niraparib","Type_III"
211.987170741986,-118.04427326842,46.7918864693031,"Niraparib","Type_III"
229.127066799831,-128.106535612043,47.4606194564352,"Niraparib","Type_III"
234.392993548171,-110.705674553901,47.8656129361427,"Niraparib","Type_III"
241.265777508451,-104.52733915411,19.3793573803708,"Niraparib","Type_III"
240.113230862408,-124.467176664401,15.6443883204256,"Niraparib","Type_III"
250.845422035516,-118.133365164803,26.6886079230735,"Niraparib","Type_III"
260.503394390333,-124.99859086176,35.622174432383,"Niraparib","Type_III"
251.851923770652,-130.38986666098,31.2114443417018,"Niraparib","Type_III"
260.89422478818,-138.850731366681,32.6180511877385,"Niraparib","Type_III"
259.314845445984,-151.155878186324,32.8410933784422,"Niraparib","Type_III"
262.978146362193,-161.179902348195,29.6514246259286,"Niraparib","Type_III"
274.551368743488,-154.665409934043,25.0871285789828,"Niraparib","Type_III"
261.960045162219,-150.82316469385,10.797533068278,"Niraparib","Type_III"
243.521011384257,-163.574135793916,12.3760588867585,"Niraparib","Type_III"
244.760281493437,-182.844832497432,12.5125968467856,"Niraparib","Type_III"
243.588617771753,-171.821291816044,20.8208177934832,"Niraparib","Type_III"
226.565034215407,-185.790045510519,4.91253735818325,"Niraparib","Type_III"
238.859134806142,-153.404408073676,5.05083067504724,"Niraparib","Type_III"
230.755412778218,-153.003007012261,-8.95299693997348,"Niraparib","Type_III"
234.59574471153,-122.758562171946,2.65998099635024,"Niraparib","Type_III"
237.854017272665,-111.616633478662,12.1988182403837,"Niraparib","Type_III"
247.003308668334,-133.651467036456,-3.99438485269552,"Niraparib","Type_III"
257.408738176526,-133.825814116617,-1.47932730428151,"Niraparib","Type_III"
237.485127712995,-139.352864471927,-6.02764975241426,"Niraparib","Type_III"
234.074758099775,-124.542771832523,-20.6563407858562,"Niraparib","Type_III"
226.861490843899,-133.913057778024,-16.0955835739153,"Niraparib","Type_III"
216.512447608113,-126.735881566789,-13.927385419112,"Niraparib","Type_III"
228.844814756992,-118.661134520304,-4.39164336955076,"Niraparib","Type_III"
221.306735973771,-108.419686668036,10.8097002153518,"Niraparib","Type_III"
218.756945001715,-113.499912297849,18.5672580388673,"Niraparib","Type_III"
219.5991755369,-102.682583009664,25.9578958203381,"Niraparib","Type_III"
232.215731083652,-105.546412880868,24.3909831375436,"Niraparib","Type_III"
218.715847223924,-112.292661110861,24.9861614060232,"Niraparib","Type_III"
205.915481418071,-120.673155941482,33.8965228668732,"Niraparib","Type_III"
215.353699123144,-134.46674681215,24.3616462873144,"Niraparib","Type_III"
203.57736153073,-151.555736593402,2.97065247274499,"Niraparib","Type_III"
193.285383571026,-160.966391808602,-4.97182495152618,"Niraparib","Type_III"
209.064399466414,-154.016829692119,-11.3952368658211,"Niraparib","Type_III"
208.405088013049,-167.181776508629,-33.9214562414118,"Niraparib","Type_III"
211.454202718658,-173.928368462863,-28.5771012521597,"Niraparib","Type_III"
195.986055653399,-170.671616091568,-31.375968726724,"Niraparib","Type_III"
201.499817231365,-178.286779731018,-26.6502513003711,"Niraparib","Type_III"
201.232401440398,-166.329151781804,-24.2014040839344,"Niraparib","Type_III"
209.442271930397,-161.322538952102,-19.3594638418343,"Niraparib","Type_III"
216.169130672632,-142.088279118989,-2.28781977619274,"Niraparib","Type_III"
226.210528625706,-141.697578356737,-5.63380195726967,"Niraparib","Type_III"
230.366137859009,-141.773659304146,-7.71592829445166,"Niraparib","Type_III"
240.059764113959,-146.341203105853,-6.13220647365827,"Niraparib","Type_III"
242.748722238941,-146.434534961854,6.36322316778284,"Niraparib","Type_III"
247.893457311067,-167.024983916827,13.9565310299625,"Niraparib","Type_III"
265.600118201837,-179.380856014969,7.54946829524864,"Niraparib","Type_III"
243.240765690928,-171.942352841014,24.1297281402458,"Niraparib","Type_III"
234.0165655641,-167.578031731804,19.5461820533887,"Niraparib","Type_III"
237.427779313064,-169.206324120541,9.28760334543541,"Niraparib","Type_III"
238.08598031656,-181.424482193959,-11.0753006691088,"Niraparib","Type_III"
228.64527791742,-181.41062342716,-5.17534492727347,"Niraparib","Type_III"
229.73085580341,-176.077460886866,6.02771004451491,"Niraparib","Type_III"
225.535708139174,-172.667190754787,9.65659669281933,"Niraparib","Type_III"
203.430355602397,-176.876698415349,9.05920535192606,"Niraparib","Type_III"
201.501363489702,-172.460001400764,7.86362600230036,"Niraparib","Type_III"
193.364279081661,-181.37130321793,3.13725308320685,"Niraparib","Type_III"
185.467253071465,-188.549979271295,14.9303543559025,"Niraparib","Type_III"
181.022560374306,-181.699198070317,15.5150450276062,"Niraparib","Type_III"
198.444117862862,-181.137066418641,14.1249746243264,"Niraparib","Type_III"
204.557451780837,-177.333839373313,13.5020637200949,"Niraparib","Type_III"
193.81022699456,-172.546264852063,12.217230665425,"Niraparib","Type_III"
180.775080390459,-176.115845506517,18.9551714986734,"Niraparib","Type_III"
164.606357515149,-176.614498128873,10.665476468005,"Niraparib","Type_III"
168.251042322532,-177.691974487168,14.0711781029961,"Niraparib","Type_III"
176.524895204153,-189.288021847027,0.0314681475207182,"Niraparib","Type_III"
187.720892723565,-177.543427790421,13.4553208645452,"Niraparib","Type_III"
99.3401565990573,-34.4411566713495,-13.1329601866043,"Olaparib","Type_II"
102.588611561645,-28.573807729068,-29.6304511933129,"Olaparib","Type_II"
101.56674798304,-32.5874157275563,-29.5831525713553,"Olaparib","Type_II"
108.16832617841,-42.0776802210175,-28.0435421192805,"Olaparib","Type_II"
107.5941123875,-27.8656613222436,-26.4930043535498,"Olaparib","Type_II"
106.573194509342,-27.6919742009314,-28.5077407948563,"Olaparib","Type_II"
109.585362994953,-43.0686417604916,-17.9497914322585,"Olaparib","Type_II"
122.218931350561,-60.3888261996233,-24.014807835266,"Olaparib","Type_II"
124.485214511293,-54.2356267183466,-2.25382475974009,"Olaparib","Type_II"
134.588387283576,-66.3356163324896,-0.58252580779476,"Olaparib","Type_II"
120.926578422712,-65.6884676943866,-8.12020243629655,"Olaparib","Type_II"
122.024080775145,-71.0222839845755,-6.69149244461422,"Olaparib","Type_II"
123.280069769109,-78.110091355374,-5.29471370288725,"Olaparib","Type_II"
122.747565025705,-57.5395133457651,-18.2338759757137,"Olaparib","Type_II"
134.446894634237,-54.3733064448113,-9.22169097151346,"Olaparib","Type_II"
136.122860048934,-45.4054339563894,-10.6210811779908,"Olaparib","Type_II"
136.29685524529,-53.5703060536463,2.4774184223472,"Olaparib","Type_II"
132.276631368056,-52.3612966580607,11.2560031469311,"Olaparib","Type_II"
130.71885156321,-65.9707487124407,0.330193167775875,"Olaparib","Type_II"
119.231384856504,-65.7876686693796,1.6332632514484,"Olaparib","Type_II"
122.722779289281,-68.8947242001839,14.4503390960092,"Olaparib","Type_II"
114.763228033637,-73.2162445730564,5.99874901681869,"Olaparib","Type_II"
104.251743776807,-89.9004311153123,11.0961688400261,"Olaparib","Type_II"
116.467310664944,-100.241528630607,-3.01424552947075,"Olaparib","Type_II"
112.72217933817,-104.949307555135,6.6705793289057,"Olaparib","Type_II"
99.2350963766058,-128.488905266323,10.0917765875143,"Olaparib","Type_II"
96.5091265462962,-123.535056168791,11.7588757028616,"Olaparib","Type_II"
83.2777231897915,-107.153359869389,11.5711205939073,"Olaparib","Type_II"
82.3102353688152,-86.416140406196,13.5106038345216,"Olaparib","Type_II"
74.893958782264,-73.3311824876353,6.82964367620698,"Olaparib","Type_II"
73.115280957885,-74.0760636463215,21.8187191680703,"Olaparib","Type_II"
63.5136230155988,-60.1142494666543,25.151956407,"Olaparib","Type_II"
58.7165720288502,-57.4851042775588,42.2056838360482,"Olaparib","Type_II"
60.1228788747243,-62.9896949373557,32.6937963505531,"Olaparib","Type_II"
58.2744733660067,-66.3494068029648,35.0047179365326,"Olaparib","Type_II"
66.4607428747971,-62.9918739920367,43.55118463182,"Olaparib","Type_II"
76.5681474596271,-50.7987405901996,69.4399094926164,"Olaparib","Type_II"
77.8438814653103,-53.1756961788978,80.6102597721659,"Olaparib","Type_II"
71.875324528757,-59.4511475952551,81.3166063027682,"Olaparib","Type_II"
57.3608842618298,-49.5480434127895,94.0306772264262,"Olaparib","Type_II"
45.5911333363484,-39.807752584228,88.5135387008913,"Olaparib","Type_II"
42.870432297744,-37.8453649930062,86.1196162037164,"Olaparib","Type_II"
33.6346703730778,-37.7688456882893,96.9865345051175,"Olaparib","Type_II"
36.6973543522191,-40.5629567689859,109.87187626852,"Olaparib","Type_II"
43.1687960861119,-57.0142680560445,120.147127122003,"Olaparib","Type_II"
21.1918920612368,-38.2138634775212,132.48384786077,"Olaparib","Type_II"
17.1539988603195,-46.3320136414927,130.289931933353,"Olaparib","Type_II"
19.1491611776587,-26.1739385494555,117.161607571866,"Olaparib","Type_II"
15.6429228286763,-17.3119921907515,131.02343899413,"Olaparib","Type_II"
33.1408684709055,-16.3807787816878,134.38207214128,"Olaparib","Type_II"
31.4695761706155,-12.0986970282236,136.281406763349,"Olaparib","Type_II"
34.7734188340301,-19.3675966919115,125.717066397347,"Olaparib","Type_II"
24.5375938333358,-33.8321323974647,122.863858910773,"Olaparib","Type_II"
48.571942410158,-24.5940213052865,137.227165702514,"Olaparib","Type_II"
50.8333522922222,-16.7913382860865,158.45699071384,"Olaparib","Type_II"
42.8287077300337,0.997839706110417,136.720790419581,"Olaparib","Type_II"
34.7563662436266,3.3330746242249,142.755347809539,"Olaparib","Type_II"
29.872162582233,-7.02510983387184,138.214059618905,"Olaparib","Type_II"
44.378025455975,-17.8697233890317,156.490837051071,"Olaparib","Type_II"
37.0346326176519,-2.94397273964276,143.788907170088,"Olaparib","Type_II"
37.9849633162008,-13.2717186541567,137.081314904053,"Olaparib","Type_II"
37.7908667074544,-17.7076376064719,139.773902858597,"Olaparib","Type_II"
20.8991084819136,-14.5102590536169,153.37949872711,"Olaparib","Type_II"
-1.49698683967514,-7.86489140879527,161.576690150197,"Olaparib","Type_II"
7.38701839658812,-9.63146097375623,156.097124239665,"Olaparib","Type_II"
16.822471203654,-5.79282854148425,160.128922624665,"Olaparib","Type_II"
26.0986349875859,0.770734660746016,160.199075368994,"Olaparib","Type_II"
33.148243314027,-5.25210145932242,153.856922043446,"Olaparib","Type_II"
27.204680230215,4.03321266574927,153.130448581091,"Olaparib","Type_II"
29.741984696338,14.9430008660513,151.774782165251,"Olaparib","Type_II"
28.0359183652587,12.4442185940178,133.551437431018,"Olaparib","Type_II"
30.6966557244946,18.0767392551977,147.867157162521,"Olaparib","Type_II"
39.4164710004355,30.3944562683616,158.731098187633,"Olaparib","Type_II"
48.5555334116663,8.41823166015576,147.995279189583,"Olaparib","Type_II"
31.8609678162076,5.57886734094143,141.930554250688,"Olaparib","Type_II"
28.1562815486903,12.1285395596257,145.961421020282,"Olaparib","Type_II"
30.2258703650229,21.5405566166505,157.24424239451,"Olaparib","Type_II"
22.8666137977741,13.3784849378712,157.362333629052,"Olaparib","Type_II"
11.3025520207391,36.4152675028411,168.535560655075,"Olaparib","Type_II"
6.90633286126537,35.2257145563158,172.07464066353,"Olaparib","Type_II"
12.8210951782602,46.9766466626038,168.205081717207,"Olaparib","Type_II"
-7.07660001994537,53.9233077988781,188.156679608056,"Olaparib","Type_II"
-20.3144382906983,47.5105581373384,179.164274376161,"Olaparib","Type_II"
-13.0736387205756,40.7882618970897,189.807106195889,"Olaparib","Type_II"
-24.5620480874725,37.9726032525318,193.072829389026,"Olaparib","Type_II"
-21.7820339791374,21.2366292717686,194.312738408916,"Olaparib","Type_II"
-25.789859809585,28.5089933209936,193.770443828499,"Olaparib","Type_II"
-9.20305159226764,57.3587292401145,196.611942051522,"Olaparib","Type_II"
1.46554731446559,48.6250145645648,196.460722557804,"Olaparib","Type_II"
-10.8861683564778,42.4424210737545,200.478894578671,"Olaparib","Type_II"
-26.0417449999555,41.4323971927174,200.191347807643,"Olaparib","Type_II"
-37.9102364666228,19.9201364207666,199.305422643945,"Olaparib","Type_II"
-47.6133050797444,27.8106790151297,202.106275689574,"Olaparib","Type_II"
-35.8580588157072,27.6755787657054,193.250730422186,"Olaparib","Type_II"
-40.9328207211882,17.7521691151294,206.412334086453,"Olaparib","Type_II"
-31.6150026059449,16.3514812128648,215.64501232974,"Olaparib","Type_II"
-52.3665158971296,1.51876568692773,234.148894321634,"Olaparib","Type_II"
-46.4068669125686,-19.8253587880381,245.184114548702,"Olaparib","Type_II"
-30.0201005830439,-26.5252959745209,234.358030690517,"Olaparib","Type_II"
-36.8276069094758,-40.0153110993185,223.839912762783,"Olaparib","Type_II"
-26.5556223903424,-42.7408611945254,220.812196212507,"Olaparib","Type_II"
-23.5208451826005,-61.0782133089252,188.729118783556,"Olaparib","Type_II"
-33.8665005896895,-54.7637025610747,203.225594475056,"Olaparib","Type_II"
-36.4605005822325,-55.1474731018919,208.476520658034,"Olaparib","Type_II"
-25.2470777930971,-54.0093625372991,231.22250407639,"Olaparib","Type_II"
-16.9115191935353,-44.4258711638026,222.426530280651,"Olaparib","Type_II"
-13.981306728511,-36.7533468416892,226.758722233507,"Olaparib","Type_II"
-27.7045236111869,-36.1363788439417,230.248220741528,"Olaparib","Type_II"
-15.2132597114985,-31.7616353791671,235.761299122136,"Olaparib","Type_II"
-24.3102599907546,-3.74737438155805,238.865682187875,"Olaparib","Type_II"
-25.8811416430592,-26.954621668857,253.719428615147,"Olaparib","Type_II"
-31.7327630983454,-41.0781511734428,242.709221281273,"Olaparib","Type_II"
-34.9834765824872,-27.5228111753412,254.732654829039,"Olaparib","Type_II"
-40.2384636374962,-29.3352927801518,255.59788562429,"Olaparib","Type_II"
-31.7171251126726,-36.487056650893,257.459264689778,"Olaparib","Type_II"
-35.1321587271915,-34.6627952379593,256.126316106887,"Olaparib","Type_II"
-28.7492536847952,-31.5173268211491,263.994599593085,"Olaparib","Type_II"
-41.386095517974,-37.9208077008324,258.286330383505,"Olaparib","Type_II"
-37.976746309584,-47.8341207014937,253.179380502197,"Olaparib","Type_II"
-56.526757437971,-40.2787741709086,255.870853319662,"Olaparib","Type_II"
-49.4838798285347,-53.1360623837552,273.187249180689,"Olaparib","Type_II"
-50.6157493985377,-43.9918866306939,271.389631450655,"Olaparib","Type_II"
-43.0163267394754,-54.0276156250771,271.101805366356,"Olaparib","Type_II"
-55.070393070857,-44.9991486202439,268.419197488736,"Olaparib","Type_II"
-38.0354352529877,-44.1121660780681,288.085078082139,"Olaparib","Type_II"
-22.5363014471823,-51.0763658710591,305.981351153593,"Olaparib","Type_II"
-40.6582647698185,-27.1493779284657,291.906600319916,"Olaparib","Type_II"
-61.520159799996,-28.9221786458653,296.424790724961,"Olaparib","Type_II"
-66.0098359897468,-29.9388270211127,275.313357882816,"Olaparib","Type_II"
-80.3489355153533,-53.6308150376808,274.163596275583,"Olaparib","Type_II"
-80.9681086075807,-74.2106473561987,247.053499787754,"Olaparib","Type_II"
-69.2971549502789,-79.9791418165497,244.014847148131,"Olaparib","Type_II"
-59.5694142168767,-69.8483521633378,254.573481315596,"Olaparib","Type_II"
-67.5316221494799,-87.9455644228639,255.376350877692,"Olaparib","Type_II"
-77.098015045605,-77.6236975519402,264.07144144462,"Olaparib","Type_II"
-80.5023833807476,-65.3937537109019,257.966767356568,"Olaparib","Type_II"
-79.4517671760877,-53.1607826746091,236.671492218244,"Olaparib","Type_II"
-75.6208690940859,-44.790907947425,240.694089355147,"Olaparib","Type_II"
-48.4183544414308,-48.8305572606646,243.197353415516,"Olaparib","Type_II"
-51.6147179054376,-60.7300897481468,234.154879195634,"Olaparib","Type_II"
-45.1095108365652,-33.7679375560589,244.629718350814,"Olaparib","Type_II"
-48.9123699227708,-26.0501906576699,245.457350485428,"Olaparib","Type_II"
-61.8748202925295,-19.0687667005504,254.901511125152,"Olaparib","Type_II"
-68.642665878395,-35.7012666097655,262.369883612413,"Olaparib","Type_II"
-59.735128771198,-34.222167428514,258.433911320346,"Olaparib","Type_II"
-68.2465537799004,-21.5682995254589,240.494790578652,"Olaparib","Type_II"
-60.6284374651073,-18.4716632714609,239.595966957168,"Olaparib","Type_II"
-48.4189950408449,-14.0210489675807,229.485769122832,"Olaparib","Type_II"
-74.1614974671115,-8.66546216904933,236.496029679777,"Olaparib","Type_II"
-84.566039104156,-4.20117859154883,224.22734379475,"Olaparib","Type_II"
-72.8810963380531,-18.889325069514,240.828936950218,"Olaparib","Type_II"
-64.1697581611733,-40.1822148723042,261.149735551388,"Olaparib","Type_II"
-60.5486712709788,-47.043200600567,250.03738763954,"Olaparib","Type_II"
-47.6903749630779,-44.9200345331873,260.43403155931,"Olaparib","Type_II"
-35.8929776750791,-46.5980045128242,249.574967666733,"Olaparib","Type_II"
-33.7980088448807,-35.7366921179261,252.195886625664,"Olaparib","Type_II"
-34.4114020083074,-22.9975681004851,241.076999191028,"Olaparib","Type_II"
-44.2385609535478,-20.2585867643581,256.002764093612,"Olaparib","Type_II"
-41.9183446658714,-14.125959124265,252.210637302067,"Olaparib","Type_II"
-57.1691083840588,-14.2319572824784,265.422514976286,"Olaparib","Type_II"
-54.2200568691249,-26.5897480264216,256.059735544962,"Olaparib","Type_II"
